scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S6_under,500,1.0,0.05,25,1.0,0.0,0.6910311266731836,0.03955385047182062,0.526792107459202,0.03294853807006264,0.015666221986434567,0.038516643388737885,0.5424583294456365,0.017514068379226123
S6_under,500,3.0,0.2,25,1.0,0.0,0.694500570814258,0.038935145581225704,1.7393020539612853,0.034377690604187515,-1.1944563865613924,0.038870157364514164,0.5448456673998932,0.017010339835855367
S6_under,500,3.0,0.1,25,1.0,0.0,0.694500570814258,0.038935145581225704,1.7416125445631525,0.034377690604187564,-1.196766877163259,0.038870157364514206,0.5448456673998932,0.017010339835855367
S6_under,500,3.0,0.05,25,1.0,0.0,0.694500570814258,0.038935145581225704,1.7439230351650188,0.03437769060418755,-1.1990773677651254,0.038870157364514185,0.5448456673998932,0.017010339835855367
S6_over,200,0.3,0.2,25,1.0,0.0,0.5547561796697997,0.051690943070428104,0.3116338112072555,0.03832105880681172,0.20840632439593457,0.04602857833176735,0.5200401356031901,0.010316450690736265
S6_over,200,0.3,0.1,25,1.0,0.0,0.5547561796697997,0.051690943070428104,0.36939607625391757,0.03832105880681172,0.1506440593492724,0.04602857833176734,0.5200401356031901,0.010316450690736265
S6_over,200,0.3,0.05,25,1.0,0.0,0.5547561796697997,0.051690943070428104,0.4271583413005797,0.03832105880681169,0.09288179430261032,0.046028578331767316,0.5200401356031901,0.010316450690736265
S6_over,200,1.0,0.2,25,1.0,0.0,0.6025653144323904,0.06106615499670587,0.627543900848956,0.044817464319087834,-0.09764174900210781,0.05415580378240658,0.5299021518468481,0.014526326917002683
S6_over,200,1.0,0.1,25,1.0,0.0,0.6025653144323904,0.06106615499670587,0.6448725803629545,0.044817464319087834,-0.11497042851610648,0.05415580378240657,0.5299021518468481,0.014526326917002683
S6_over,200,1.0,0.05,25,1.0,0.0,0.6025653144323904,0.06106615499670587,0.6622012598769531,0.04481746431908785,-0.13229910803010508,0.054155803782406586,0.5299021518468481,0.014526326917002683
S6_over,200,3.0,0.2,25,1.0,0.0,0.6208737444422372,0.06000174309428189,1.8228872374542586,0.04901901950762983,-1.2887460051597477,0.058386133189570935,0.5341412322945108,0.017448925796135866
S6_over,200,3.0,0.1,25,1.0,0.0,0.6208737444422372,0.06000174309428189,1.8286634639589245,0.049019019507629845,-1.294522231664414,0.05838613318957091,0.5341412322945108,0.017448925796135866
S6_over,200,3.0,0.05,25,1.0,0.0,0.6208737444422372,0.06000174309428189,1.8344396904635911,0.049019019507629845,-1.3002984581690802,0.058386133189570935,0.5341412322945108,0.017448925796135866
S6_over,500,0.3,0.2,25,1.0,0.0,0.5411198720498329,0.04036185691127731,0.26582139716734277,0.02708035714450962,0.27309062945676227,0.035168781364697754,0.5389120266241051,0.010228636612769319
S6_over,500,0.3,0.1,25,1.0,0.0,0.5411198720498329,0.04036185691127731,0.28892630318600765,0.027080357144509626,0.24998572343809744,0.03516878136469776,0.5389120266241051,0.010228636612769319
S6_over,500,0.3,0.05,25,1.0,0.0,0.5411198720498329,0.04036185691127731,0.3120312092046725,0.027080357144509626,0.2268808174194326,0.03516878136469777,0.5389120266241051,0.010228636612769319
S6_over,500,1.0,0.2,25,1.0,0.0,0.5761502289243228,0.04011973005874912,0.6507921805944272,0.03312080545336801,-0.0906602592794486,0.03897311744832575,0.5601319213149787,0.011177265695435952
S6_over,500,1.0,0.1,25,1.0,0.0,0.5761502289243228,0.04011973005874912,0.6577236524000267,0.033120805453367985,-0.09759173108504804,0.03897311744832572,0.5601319213149787,0.011177265695435952
S6_over,500,1.0,0.05,25,1.0,0.0,0.5761502289243228,0.04011973005874912,0.6646551242056262,0.033120805453368,-0.1045232028906475,0.03897311744832574,0.5601319213149787,0.011177265695435952
S6_over,500,3.0,0.2,25,1.0,0.0,0.5787816271433622,0.03973534334768728,1.8733376316198977,0.03319950984208287,-1.3113625115715342,0.039549573181103796,0.5619751200483635,0.011503867055918776
S6_over,500,3.0,0.1,25,1.0,0.0,0.5787816271433622,0.03973534334768728,1.8756481222217642,0.0331995098420829,-1.3136730021734007,0.039549573181103824,0.5619751200483635,0.011503867055918776
S6_over,500,3.0,0.05,25,1.0,0.0,0.5787816271433622,0.03973534334768728,1.877958612823631,0.03319950984208287,-1.3159834927752672,0.0395495731811038,0.5619751200483635,0.011503867055918776
