scenario,method,n_train,eta,delta,n_rep,coverage_mean,coverage_std,cvar10_value_mean,cvar10_value_std,emp_nominal_value_mean,emp_nominal_value_std,emp_robust_value_mean,emp_robust_value_std,emp_true_value_mean,emp_true_value_std,epsilon_mean,epsilon_std,gamma_u_mean,gamma_u_std,gap_mean,gap_std,hotspot_treat1_rate_mean,hotspot_treat1_rate_std,kl_to_prior_mean,kl_to_prior_std,lcb_mean,lcb_std,q05_value_mean,q05_value_std,selected_u_raw_mean,selected_u_raw_std,true_regret_mean,true_regret_std,true_value_mean,true_value_std
S5,pac_nominal_gibbs,200,0.3,nan,80,nan,nan,0.3384164287629268,0.024252145639170504,0.7650960740277671,0.08489408825771956,0.6148831409475347,0.08200524033247464,0.6157834266169371,0.08200432374295527,0.049999999999999996,6.982672848635346e-18,0.1502129330802325,0.023608454466785014,nan,nan,0.286429923290033,0.035189275130012874,0.06905946789701256,0.017685493896250754,nan,nan,0.34971943603896366,0.024589894385744063,0.28087141325182907,0.04029885843609638,0.01373101787038011,0.013938207690921224,0.5041577318383037,0.009327027900395619
S5,pac_robust_gibbs,200,0.3,0.2,80,1.0,0.0,0.33915202825834084,0.02356772163698018,0.758189133912093,0.0845315488548877,0.6106054521313837,0.08207741801802812,0.6114848857369299,0.082074921040474,0.049999999999999996,6.982672848635346e-18,0.1475836817807091,0.02284128087401839,1.1978243092180605,0.07164551181065855,0.28298942603012534,0.034510495664262904,0.052339347600589024,0.016084524096156464,-0.6933203012135125,0.07732295482360052,0.3502541063305529,0.023742456477883145,0.27816112395994147,0.03959042624816836,0.01338474170413568,0.014069145967443488,0.5045040080045482,0.009162998978360955
S5,pac_robust_gibbs,200,0.3,0.1,80,1.0,0.0,0.33915202825834084,0.02356772163698018,0.758189133912093,0.0845315488548877,0.6106054521313837,0.08207741801802812,0.6114848857369299,0.082074921040474,0.049999999999999996,6.982672848635346e-18,0.1475836817807091,0.02284128087401839,1.4288733694047093,0.07164551181065854,0.28298942603012534,0.034510495664262904,0.052339347600589024,0.016084524096156464,-0.9243693614001611,0.07732295482360052,0.3502541063305529,0.023742456477883145,0.27816112395994147,0.03959042624816836,0.01338474170413568,0.014069145967443488,0.5045040080045482,0.009162998978360955
S5,pac_robust_gibbs,200,0.3,0.05,80,1.0,0.0,0.33915202825834084,0.02356772163698018,0.758189133912093,0.0845315488548877,0.6106054521313837,0.08207741801802812,0.6114848857369299,0.082074921040474,0.049999999999999996,6.982672848635346e-18,0.1475836817807091,0.02284128087401839,1.659922429591358,0.07164551181065854,0.28298942603012534,0.034510495664262904,0.052339347600589024,0.016084524096156464,-1.1554184215868095,0.0773229548236005,0.3502541063305529,0.023742456477883145,0.27816112395994147,0.03959042624816836,0.01338474170413568,0.014069145967443488,0.5045040080045482,0.009162998978360955
S5,pac_nominal_gibbs,200,1.0,nan,80,nan,nan,0.3267444548507005,0.030989654552416923,0.8177348170655255,0.09871107412482875,0.6562397109345055,0.09427637414574426,0.6572159521946188,0.0942760239945438,0.049999999999999996,6.982672848635346e-18,0.16149510613101997,0.028024109382200964,nan,nan,0.29807295222287244,0.04434140620749733,0.39645737862465796,0.13115519961130376,nan,nan,0.33960946670156006,0.03275695246506858,0.29254328060714585,0.045796191963862636,0.01294624730502229,0.012241864791296988,0.5049425024036615,0.01163990406836566
S5,pac_robust_gibbs,200,1.0,0.2,80,1.0,0.0,0.32927232798672956,0.02910705194824348,0.8027751767247862,0.09675371393952754,0.6482156161026271,0.09366812252842086,0.6491329364348877,0.09366272553810229,0.049999999999999996,6.982672848635346e-18,0.15455956062215911,0.025966828056099713,2.5470246805317287,0.07816406713109716,0.2845470308157721,0.04161242019127984,0.28197324297004966,0.10266756643477773,-2.040925499437788,0.08498984835703863,0.341518659806116,0.03026978368372798,0.28412282364733743,0.043414791295465244,0.011789568614742653,0.012543112664876312,0.5060991810939411,0.011146525454274813
S5,pac_robust_gibbs,200,1.0,0.1,80,1.0,0.0,0.32927232798672956,0.02910705194824348,0.8027751767247862,0.09675371393952754,0.6482156161026271,0.09366812252842086,0.6491329364348877,0.09366272553810229,0.049999999999999996,6.982672848635346e-18,0.15455956062215911,0.025966828056099713,2.6163393985877237,0.07816406713109715,0.2845470308157721,0.04161242019127984,0.28197324297004966,0.10266756643477773,-2.1102402174937827,0.08498984835703861,0.341518659806116,0.03026978368372798,0.28412282364733743,0.043414791295465244,0.011789568614742653,0.012543112664876312,0.5060991810939411,0.011146525454274813
S5,pac_robust_gibbs,200,1.0,0.05,80,1.0,0.0,0.32927232798672956,0.02910705194824348,0.8027751767247862,0.09675371393952754,0.6482156161026271,0.09366812252842086,0.6491329364348877,0.09366272553810229,0.049999999999999996,6.982672848635346e-18,0.15455956062215911,0.025966828056099713,2.6856541166437173,0.07816406713109719,0.2845470308157721,0.04161242019127984,0.28197324297004966,0.10266756643477773,-2.1795549355497768,0.08498984835703866,0.341518659806116,0.03026978368372798,0.28412282364733743,0.043414791295465244,0.011789568614742653,0.012543112664876312,0.5060991810939411,0.011146525454274813
S5,pac_nominal_gibbs,200,3.0,nan,80,nan,nan,0.2938075888548486,0.041204923266115204,0.889736108547174,0.10795651024263374,0.7094441475244306,0.10259541705607154,0.7105692343864689,0.10258853116466975,0.049999999999999996,6.982672848635346e-18,0.1802919610227433,0.03374616905609131,nan,nan,0.32591477115129336,0.0582513493050446,1.679855572259345,0.38455890641381524,nan,nan,0.30845707156792085,0.04608577991203955,0.31206729461184735,0.053596094061748194,0.013466369228432343,0.010494223175204438,0.5044223804802515,0.01574376472707434
S5,pac_robust_gibbs,200,3.0,0.2,80,1.0,0.0,0.3027030455045764,0.03953722831200514,0.8680786382160184,0.10846105393417829,0.7001985430439295,0.10284541159038038,0.7012101280807101,0.10283847638664056,0.049999999999999996,6.982672848635346e-18,0.16788009517208885,0.031808829454398294,7.401862962717121,0.08727979344464475,0.29890707193918004,0.05491657346985283,1.233829737419692,0.33289449779710184,-6.89457704528453,0.09498107837577115,0.3164895215677016,0.04303302580687906,0.29713638406290027,0.050326999580632435,0.010602832276091427,0.010436501817619117,0.5072859174325923,0.01485646306965999
S5,pac_robust_gibbs,200,3.0,0.1,80,1.0,0.0,0.3027030455045764,0.03953722831200514,0.8680786382160184,0.10846105393417829,0.7001985430439295,0.10284541159038038,0.7012101280807101,0.10283847638664056,0.049999999999999996,6.982672848635346e-18,0.16788009517208885,0.031808829454398294,7.424967868735786,0.08727979344464476,0.29890707193918004,0.05491657346985283,1.233829737419692,0.33289449779710184,-6.917681951303194,0.09498107837577115,0.3164895215677016,0.04303302580687906,0.29713638406290027,0.050326999580632435,0.010602832276091427,0.010436501817619117,0.5072859174325923,0.01485646306965999
S5,pac_robust_gibbs,200,3.0,0.05,80,1.0,0.0,0.3027030455045764,0.03953722831200514,0.8680786382160184,0.10846105393417829,0.7001985430439295,0.10284541159038038,0.7012101280807101,0.10283847638664056,0.049999999999999996,6.982672848635346e-18,0.16788009517208885,0.031808829454398294,7.448072774754452,0.08727979344464473,0.29890707193918004,0.05491657346985283,1.233829737419692,0.33289449779710184,-6.940786857321859,0.09498107837577115,0.3164895215677016,0.04303302580687906,0.29713638406290027,0.050326999580632435,0.010602832276091427,0.010436501817619117,0.5072859174325923,0.01485646306965999
S5,owl_standard,500,nan,nan,80,nan,nan,0.2989936929311096,0.04057600244083852,0.8036764761204577,0.06689019754292981,0.6256018138875998,0.06946277812500043,0.6267725711063417,0.0693479474004524,0.049999999999999996,6.982672848635346e-18,0.17807466223285806,0.02751495881450846,nan,nan,0.35355875000000003,0.06395598529754465,nan,nan,nan,nan,0.31800205752091204,0.04584047847056604,0.3475478345224876,0.04679594720047054,0.02018307934781834,0.006728421274534846,0.5167878703060961,0.01815774690295428
S5,owl_clipped,500,nan,nan,80,nan,nan,0.30044474790154024,0.043352106305208894,0.8018784571755402,0.06689695721827991,0.6147854358075643,0.07278177425805032,0.6160350917531485,0.07264974429391548,0.049999999999999996,6.982672848635346e-18,0.18709302136797593,0.027992909294194575,nan,nan,0.3790840625,0.06618241815022502,nan,nan,nan,nan,0.31905763725721265,0.04740577305612094,0.3554373175323331,0.049481519705994514,0.025366256021378007,0.00832547809774228,0.5116046936325362,0.017192874516657256
S5,owl_robust_map,500,nan,nan,80,nan,nan,0.2716438546406298,0.03917584480068961,0.7635036097428094,0.06537364469615714,0.638140883314003,0.06436353272309105,0.6389052032859234,0.06422067640684662,0.049999999999999996,6.982672848635346e-18,0.12536272642880641,0.026619371217572355,nan,nan,0.2067328125,0.060206203761905594,nan,nan,nan,nan,0.2849873736075962,0.04373023141144384,0.2701737481951172,0.04895626430442656,-0.0007756834133832234,0.005929791966652376,0.5377466330672975,0.019035581169928845
S5,oracle_true_owl,500,nan,nan,80,nan,nan,0.27401256282268616,0.04004487458411103,0.7690582607949363,0.06667329831564224,0.6406463755802598,0.06575158482608921,0.641422308029411,0.06561404617639832,0.049999999999999996,6.982672848635346e-18,0.1284118852146765,0.025714548646512726,nan,nan,0.21458249999999998,0.05878482988563924,nan,nan,nan,nan,0.2877768432934677,0.04463687754667975,0.2760525339672725,0.051010067145678704,0.0,0.0,0.5369709496539145,0.01907926826935441
S5,pac_nominal_gibbs,500,0.3,nan,80,nan,nan,0.3549171438844089,0.023399683664314344,0.7165624358501532,0.056361427234397125,0.5707962899835494,0.05607957850861517,0.571724530126134,0.05600837112877922,0.049999999999999996,6.982672848635346e-18,0.14576614586660397,0.016584026469328862,nan,nan,0.2882620839726848,0.031303983416657175,0.15265291513634147,0.0362278859483405,nan,nan,0.3663324463115802,0.02340716800254258,0.28963558845116494,0.03125286382476584,0.025882241662406297,0.010855939646797886,0.5110887079915081,0.00980178123579769
S5,pac_robust_gibbs,500,0.3,0.2,80,1.0,0.0,0.35430597207016007,0.022165536159574527,0.7082103478220819,0.056239147722363915,0.5681113004479332,0.05609312142815577,0.5689893595244845,0.05602261295800573,0.049999999999999996,6.982672848635346e-18,0.14009904737414872,0.015302666546303781,0.9234502939155167,0.044774044766142995,0.2752527008308302,0.028960619969182633,0.11125999009113592,0.02946012752517044,-0.4113150865554315,0.05269502037989519,0.3652049856254628,0.02194691373537866,0.2811323177304119,0.029518110014194632,0.02483574229382928,0.011029305263424617,0.5121352073600851,0.00956771277357807
S5,pac_robust_gibbs,500,0.3,0.1,80,1.0,0.0,0.35430597207016007,0.022165536159574527,0.7082103478220819,0.056239147722363915,0.5681113004479332,0.05609312142815577,0.5689893595244845,0.05602261295800573,0.049999999999999996,6.982672848635346e-18,0.14009904737414872,0.015302666546303781,1.015869917990176,0.044774044766142995,0.2752527008308302,0.028960619969182633,0.11125999009113592,0.02946012752517044,-0.5037347106300909,0.0526950203798952,0.3652049856254628,0.02194691373537866,0.2811323177304119,0.029518110014194632,0.02483574229382928,0.011029305263424617,0.5121352073600851,0.00956771277357807
S5,pac_robust_gibbs,500,0.3,0.05,80,1.0,0.0,0.35430597207016007,0.022165536159574527,0.7082103478220819,0.056239147722363915,0.5681113004479332,0.05609312142815577,0.5689893595244845,0.05602261295800573,0.049999999999999996,6.982672848635346e-18,0.14009904737414872,0.015302666546303781,1.1082895420648353,0.044774044766143,0.2752527008308302,0.028960619969182633,0.11125999009113592,0.02946012752517044,-0.5961543347047502,0.0526950203798952,0.3652049856254628,0.02194691373537866,0.2811323177304119,0.029518110014194632,0.02483574229382928,0.011029305263424617,0.5121352073600851,0.00956771277357807
S5,pac_nominal_gibbs,500,1.0,nan,80,nan,nan,0.3390945153420687,0.03406820310849341,0.7735369659770115,0.06607558298358271,0.6097230296160312,0.06555377115444122,0.6107971328968638,0.06546098687773044,0.049999999999999996,6.982672848635346e-18,0.16381393636098035,0.0228164675080027,nan,nan,0.32063792001539543,0.04776039968978519,1.0389667195331846,0.2643500198352542,nan,nan,0.35474835207930877,0.036439620775144524,0.31972055915964087,0.04116879543488676,0.02248764177379716,0.008223283969241236,0.5144833078801172,0.014084291734432217
S5,pac_robust_gibbs,500,1.0,0.2,80,1.0,0.0,0.34218249393572975,0.029585311855533845,0.7492170159517009,0.06633529823490218,0.6036867917471923,0.06549094546223928,0.6046048341925481,0.065401541899706,0.049999999999999996,6.982672848635346e-18,0.14553022420450853,0.018884779936110093,2.505906470481598,0.04787919495315667,0.27608339839714996,0.03925525882068045,0.6671635326639604,0.2224793513499146,-1.9873772660567297,0.0586869016265012,0.3556221556596009,0.0306157017238141,0.29293357607325826,0.036326305193274004,0.018441745229045896,0.008456943389078337,0.5185292044248684,0.013456279009521569
S5,pac_robust_gibbs,500,1.0,0.1,80,1.0,0.0,0.34218249393572975,0.029585311855533845,0.7492170159517009,0.06633529823490218,0.6036867917471923,0.06549094546223928,0.6046048341925481,0.065401541899706,0.049999999999999996,6.982672848635346e-18,0.14553022420450853,0.018884779936110093,2.533632357703996,0.04787919495315675,0.27608339839714996,0.03925525882068045,0.6671635326639604,0.2224793513499146,-2.015103153279128,0.05868690162650125,0.3556221556596009,0.0306157017238141,0.29293357607325826,0.036326305193274004,0.018441745229045896,0.008456943389078337,0.5185292044248684,0.013456279009521569
S5,pac_robust_gibbs,500,1.0,0.05,80,1.0,0.0,0.34218249393572975,0.029585311855533845,0.7492170159517009,0.06633529823490218,0.6036867917471923,0.06549094546223928,0.6046048341925481,0.065401541899706,0.049999999999999996,6.982672848635346e-18,0.14553022420450853,0.018884779936110093,2.561358244926394,0.04787919495315673,0.27608339839714996,0.03925525882068045,0.6671635326639604,0.2224793513499146,-2.0428290405015255,0.05868690162650123,0.3556221556596009,0.0306157017238141,0.29293357607325826,0.036326305193274004,0.018441745229045896,0.008456943389078337,0.5185292044248684,0.013456279009521569
