scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S2,1000,1.0,0.2,80,1.0,0.0,0.6142733722878931,0.03118709326433903,0.6076947493541516,0.025703449773655074,-0.034478737304488014,0.030839956341766814,0.5732160120496635,0.012296747568588423
S2,1000,1.0,0.1,80,1.0,0.0,0.6142733722878931,0.03118709326433903,0.6111604852569513,0.025703449773655077,-0.037944473207287735,0.030839956341766814,0.5732160120496635,0.012296747568588423
S2,1000,1.0,0.05,80,1.0,0.0,0.6142733722878931,0.03118709326433903,0.614626221159751,0.025703449773655074,-0.04141020911008746,0.03083995634176681,0.5732160120496635,0.012296747568588423
S2,1000,3.0,0.2,80,1.0,0.0,0.6146712578412608,0.031022987785560157,1.8420871413201987,0.02590860143546424,-1.2684354765951846,0.030991475663881444,0.5736516647250142,0.013023797807441409
S2,1000,3.0,0.1,80,1.0,0.0,0.6146712578412608,0.031022987785560157,1.8432423866211323,0.025908601435464248,-1.269590721896118,0.030991475663881416,0.5736516647250142,0.013023797807441409
S2,1000,3.0,0.05,80,1.0,0.0,0.6146712578412608,0.031022987785560157,1.8443976319220652,0.02590860143546424,-1.2707459671970511,0.03099147566388143,0.5736516647250142,0.013023797807441409
S5,200,0.3,0.2,80,1.0,0.0,0.6106054521313837,0.08207741801802812,1.1978243092180605,0.07164551181065855,-0.6933203012135125,0.07732295482360052,0.5045040080045482,0.009162998978360955
S5,200,0.3,0.1,80,1.0,0.0,0.6106054521313837,0.08207741801802812,1.4288733694047093,0.07164551181065854,-0.9243693614001611,0.07732295482360052,0.5045040080045482,0.009162998978360955
S5,200,0.3,0.05,80,1.0,0.0,0.6106054521313837,0.08207741801802812,1.659922429591358,0.07164551181065854,-1.1554184215868095,0.0773229548236005,0.5045040080045482,0.009162998978360955
S5,200,1.0,0.2,80,1.0,0.0,0.6482156161026271,0.09366812252842086,2.5470246805317287,0.07816406713109716,-2.040925499437788,0.08498984835703863,0.5060991810939411,0.011146525454274813
S5,200,1.0,0.1,80,1.0,0.0,0.6482156161026271,0.09366812252842086,2.6163393985877237,0.07816406713109715,-2.1102402174937827,0.08498984835703861,0.5060991810939411,0.011146525454274813
